Ngày,Số CT,Diễn giải,TK Nợ,TK Có,Số tiền
2023-01-12,37,Giá vốn (80%): Ru lô sấy,632,1561,1127272.8
2023-01-12,37,Ru lô sấy,131,511,1409091.0
2023-01-12,39,Bộ chuyển đổi nguồn DS-3E1309P-EI,131,511,17400000.0
2023-01-12,39,Giá vốn (80%): Bộ chuyển đổi  USB-C sang HUB 3.0+HDMI+RJ45(50538),632,1561,720000.0
2023-01-12,39,"Giá vốn (80%): Bộ chuyển đổi quang điện  TP-Link,MC112CS",632,1561,560000.0
2023-01-12,39,Giá vốn (80%): Bộ nguồn cấp điện Cisco AIR-PWR-C,632,1561,1680000.0
2023-01-12,39,Khóa chốt  YB-100+,131,511,900000.0
2023-01-12,39,Giá vốn (80%): Khung giá đỡ bằng thép không gỉ  Ruckus(902-0120-0000),632,1561,3360000.0
2023-01-12,39,Khung giá đỡ bằng thép không gỉ  Ruckus(902-0120-0000),131,511,4200000.0
2023-01-12,39,"Giá vốn (80%): 24Ackipter SC/UPC,24 ống,có nhiệt 60mm",632,1561,800000.0
2023-01-12,39,"24Ackipter SC/UPC,24 ống,có nhiệt 60mm",131,511,1000000.0
2023-01-12,39,"Giá vốn (80%): Tủ mạng 19""42U D1000-B",632,1561,6560000.0
2023-01-12,39,Bộ nguồn cấp điện Cisco AIR-PWR-C,131,511,2100000.0
2023-01-12,39,Giá vốn (80%): Thiết bị chuyển mạch Switch Cisco SB19P-SG95-16,632,1561,7680000.0
2023-01-12,39,Thiết bị chuyển mạch Switch Cisco SB19P-SG95-16,131,511,9600000.0
2023-01-12,39,Giá vốn (80%): Thiết bị chuyển mạch Cisco Catal C2960X-24TS-L,632,1561,29760000.0
2023-01-12,39,Giá vốn (80%): Thiết bị chuyển đổi nguồn điện Ruckus (902-0173-UK00),632,1561,1200000.0
2023-01-12,39,"Tủ mạng 19""42U D1000-B",131,511,8200000.0
2023-01-12,39,Giá vốn (80%): Thiết bị  phát HDMI Dtech DT7060,632,1561,3054545.6
2023-01-12,39,Thiết bị  phát HDMI Dtech DT7060,131,511,3818182.0
2023-01-12,39,"Giá vốn (80%): Thiết bị chuyển mạch Switch 24P-LGS124,Linksys",632,1561,1760000.0
2023-01-12,39,"Thiết bị chuyển mạch Switch 24P-LGS124,Linksys",131,511,2200000.0
2023-01-12,39,"Giá vốn (80%): Thiết bị chuyển mạch SF1082FP, hiệu  Aptek",632,1561,560000.0
2023-01-12,39,"Thiết bị chuyển mạch SF1082FP, hiệu  Aptek",131,511,700000.0
2023-01-12,39,"Giá vốn (80%): Thiết bị chuyển mạch TP-Link,TL-SG1024D",632,1561,6000000.0
2023-01-12,39,"Thiết bị chuyển mạch TP-Link,TL-SG1024D",131,511,7500000.0
2023-01-12,39,"Giá vốn (80%): Cáp mạng  Aipoolink RJ45UTP CAT5E,CCA24AWG",632,1561,4480000.0
2023-01-12,39,"Cáp mạng  Aipoolink RJ45UTP CAT5E,CCA24AWG",131,511,5600000.0
2023-01-12,39,Thiết bị chuyển đổi nguồn điện Ruckus (902-0173-UK00),131,511,1500000.0
2023-01-13,42,Bộ nhớ trong Kingston 16GB-3200U C16,131,511,1363636.0
2023-01-13,42,Giá vốn (80%): Bộ nhớ trong Kingston 16GB-3200U C16,632,1561,1090908.8
2023-01-15,43,6R9M6PA: Máy tính xách tay HP 14s-dq5053TU - Intel Corei5-1235U - U15 / 8GB DDR4 2DM 3200/ SSD 512Gb / IntelIris Xe/ 14 Inch HD/ Win 11 home/ Natural Silver/ 1Y,131,511,15445454.0
2023-01-15,43,Giá vốn (80%): 6R9M6PA: Máy tính xách tay HP 14s-dq5053TU - Intel Corei5-1235U - U15 / 8GB DDR4 2DM 3200/ SSD 512Gb / IntelIris Xe/ 14 Inch HD/ Win 11 home/ Natural Silver/ 1Y,632,1561,12356363.2
2023-01-15,44,Máy quét canon DR-F120,131,511,8318182.0
2023-01-15,43,"Giá vốn (80%): Máy tính để bàn Lenovo ThinkCentre neo 50s Gen 3 ,i3-12100, 4GB, 1TB, intel UHD Graphics 730, ac+ BT,KB,M,No OS, 1Y WTY_11T000ARVA - MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e-20 (62AEKAR2WW)",632,1561,18240000.0
2023-01-15,45,Máy in Brother HL-L2321D,131,511,2681818.0
2023-01-15,45,Giá vốn (80%): Máy in Brother HL-L2321D,632,1561,2145454.4
2023-01-15,44,Giá vốn (80%): Máy quét canon DR-F120,632,1561,6654545.6
2023-01-15,43,"Máy tính để bàn Lenovo ThinkCentre neo 50s Gen 3 ,i3-12100, 4GB, 1TB, intel UHD Graphics 730, ac+ BT,KB,M,No OS, 1Y WTY_11T000ARVA - MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e-20 (62AEKAR2WW)",131,511,22800000.0
2023-01-15,21,Máy quét canon DR-F120,6422,1111,7590909.0
2023-01-15,43,Màn chiếu  treo P84WS,131,511,909091.0
2023-01-15,43,Giá vốn (80%): Máy chiếu đa năng ViewSonic PA503XE,632,1561,8574545.6
2023-01-15,43,Máy chiếu đa năng ViewSonic PA503XE,131,511,10718182.0
2023-01-15,43,Giá vốn (80%): Máy In Canon Laser LBP-2900,632,1561,2872727.2
2023-01-15,43,Máy In Canon Laser LBP-2900,131,511,3590909.0
2023-01-15,43,Giá vốn (80%): Màn chiếu  treo P84WS,632,1561,727272.8
2023-01-15,8318,Thuế GTGT: THU PHI CT Vietcombank,6422,1121,2300.0
2023-01-15,8318,THU PHI CT Vietcombank,6422,1121,23000.0
2023-01-16,46,Giá vốn (80%): Gía treo máy chiếu 1.2m,632,1561,327272.8
2023-01-16,46,Gía treo máy chiếu 1.2m,131,511,409091.0
2023-01-16,46,Giá vốn (80%): Dây  HDMI 1.4 đồng 100% 15M,632,1561,560000.0
2023-01-16,46,Dây  HDMI 1.4 đồng 100% 15M,131,511,700000.0
2023-01-16,9697,Thuế GTGT: THU PHI CT ACB,6422,1121,2300.0
2023-01-16,9697,THU PHI CT ACB,6422,1121,23000.0
2023-01-17,11033,Thuế GTGT: THU PHI CT ACB,6422,1121,2300.0
2023-01-17,11033,THU PHI CT ACB,6422,1121,23000.0
2023-01-17,48,Giá vốn (80%): Bộ nhớ trong  Kingston 8GD4-2666,632,1561,945454.4
2023-01-17,48,Bộ nhớ trong  Kingston 8GD4-2666,131,511,1181818.0
2023-01-17,48,"Giá vốn (80%): Thiết bị thu phát vô tuyến TP-Link,TL-WN822N",632,1561,436363.2
2023-01-17,48,"Thiết bị thu phát vô tuyến TP-Link,TL-WN822N",131,511,545454.0
2023-01-17,48,Giá vốn (80%): Bảng mạch chính Asus Prime H510MF,632,1561,2109091.2
2023-01-17,48,Bảng mạch chính Asus Prime H510MF,131,511,2636364.0
2023-01-17,48,Giá vốn (80%): Ổ cứng 500GB Kingston SSD NV1 M2 2280(SNVS/500G),632,1561,1309091.2
2023-01-17,58,MÁY IN HP LASERJET PRO M404DN (W1A53A),6422,1111,9818182.0
2023-01-17,58,MÁY IN LASER ĐƠN NĂNG CANON I-SENSYS LBP226DW (3516C007AAME),6422,1111,9818182.0
2023-01-17,43,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 - i3-12100 ( 4.3 GHZ) - 4GB RAM - 256GB SSD - Wireless & Bluetooth - None -1Yr; P/n 11TC000PVA,6422,1111,118922727.0
2023-01-17,43,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 i5-12400 (4.4GHZ)- 8GB RAM - 512 SSD - Wireless & Bluetooth - None - 1Yr; P/n11TC000TVA,6422,1111,160650000.0
2023-01-17,47,Giá vốn (80%): Ổ cứng GT Western 1TB,632,1561,690908.8
2023-01-17,47,Ổ cứng GT Western 1TB,131,511,863636.0
2023-01-17,49,Giá vốn (80%): MÀN HÌNH VI TÍNH (LCD) LENOVO C22-2021.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN/3Y(62A7KAR1WW),632,1561,1854545.6
2023-01-17,49,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-2021.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN/3Y(62A7KAR1WW),131,511,2318182.0
2023-01-17,48,Ổ cứng 500GB Kingston SSD NV1 M2 2280(SNVS/500G),131,511,1636364.0
2023-01-18,671,THU PHI CK CTY THE GIOI SO,6422,1111,28000.0
2023-01-18,22621,DO 0.001S-V,6422,1111,1363636.0
2023-01-18,671,Thuế GTGT: THU PHI CK CTY THE GIOI SO,1331,1111,2800.0
2023-01-18,672,THU PHI CK CTY PP TONG HOP DAU KHI,6422,1111,15000.0
2023-01-18,672,Thuế GTGT: THU PHI CK CTY PP TONG HOP DAU KHI,1331,1111,1500.0
2023-01-18,11424,THU LAI VAY LD2225700570,6422,1111,524093.0
2023-01-19,3229,Nâng cấp Premium Cloud Hosting - Thiết yếu (Essential) (huyvugialai.com),6422,1111,1188000.0
2023-01-27,50,Giá vốn (80%): BỘ MÁY VI TÍNH,632,1561,13032727.2
2023-01-27,50,BỘ MÁY VI TÍNH,131,511,16290909.0
2023-01-27,52,"Ổ cứng di động Seagate Expansion 1TB 2.5""",131,511,1318182.0
2023-01-27,50,Giá vốn (80%): Nguồn Jetek Model J400,632,1561,429090.4
2023-01-27,51,Giá vốn (80%): Máy  In Canon Laser LBP-2900,632,1561,2901818.4
2023-01-27,51,Hộp mực in Izinet 12A,131,511,336363.0
2023-01-27,51,Giá vốn (80%): Hộp mực in Izinet 12A,632,1561,269090.4
2023-01-27,51,Máy  In Canon Laser LBP-2900,131,511,3627273.0
2023-01-27,50,Nguồn Jetek Model J400,131,511,536363.0
2023-01-27,52,"Giá vốn (80%): Ổ cứng di động Seagate Expansion 1TB 2.5""",632,1561,1054545.6
2023-01-27,50,Máy  In Canon Laser LBP-2900,131,511,3627273.0
2023-01-27,50,Giá vốn (80%): Điện thoại có dây Panasonic KXTS500,632,1561,989091.2
2023-01-27,50,"Ổ cứng gắn trong 240GB SSD EXCERIA BICS FLASH2.5""SATA3 KIOXIA",131,511,1254545.0
2023-01-27,50,"Giá vốn (80%): Ổ cứng gắn trong 240GB SSD EXCERIA BICS FLASH2.5""SATA3 KIOXIA",632,1561,1003636.0
2023-01-27,50,Giá vốn (80%): Máy  In Canon Laser LBP-2900,632,1561,2901818.4
2023-01-27,50,Điện thoại có dây Panasonic KXTS500,131,511,1236364.0
2023-01-27,50,Giá vốn (80%): Ram 4GB Kingston,632,1561,400000.0
2023-01-27,50,"Thiết bị chuyển mạch TP-Link,TL-SG1008D",131,511,418182.0
2023-01-27,50,"Giá vốn (80%): Thiết bị chuyển mạch TP-Link,TL-SG1008D",632,1561,334545.6
2023-01-27,50,Ram 4GB Kingston,131,511,500000.0
2023-01-29,13346,THU LAI VAY LD2301200655,6422,1111,481.0
2023-01-29,13635,"PHI T01/2023-040019911911-ALERT,IB,OTP,QLTK",6422,1111,125000.0
2023-01-29,13635,"Thuế GTGT: PHI T01/2023-040019911911-ALERT,IB,OTP,QLTK",1331,1111,12500.0
2023-01-30,2388,Máy in đa chức năng Brother MFC-L2701D,6422,1111,24354545.0
2023-01-30,24,Chíp vi xử lý intel Comet Lake core i5-10400 2.9Ghz + Quạ,6422,1111,6000000.0
2023-01-30,24,Bảng mạch chính Asus EX - B365M - V,6422,1111,2600000.0
2023-01-30,2388,Mực in Brother TN-2385,6422,1111,13531500.0
2023-01-30,2388,Máy in laser Brother DCP-B7535DW,6422,1111,24781818.0
2023-01-30,6637,Thuế GTGT: Không có tên,1331,1111,22000.0
2023-01-30,2388,Máy in laser Brother HL-L2321D,6422,1111,172190910.0
2023-01-30,6636,Không có tên,6422,1111,7301990.0
2023-01-30,1495,Phí dịch vụ thanh toán trên vimo.vn tháng 01/2023 theo hợp đồng số ĐL00424/08062022,6422,1111,49.0
2023-01-30,1061,Thuế GTGT: Dịch vụ ngân hàng,6422,1121,3000.0
2023-01-30,1061,Dịch vụ ngân hàng,6422,1121,30000.0
2023-01-30,56,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 - i3-12100 ( 4.3 GHZ) - 4GB RAM - 256GB SSD - Wireless & Bluetooth - None -1Yr; P/n 11TC000PVA,6422,1111,118922727.0
2023-01-30,56,Máy tính bàn Lenovo ThinkCentre M70s Gen 3 i5-12400 (4.4GHZ)- 8GB RAM - 256 SSD- Wireless & Bluetooth - None - 1Yr; P/n11TC000TVA,6422,1111,156559091.0
2023-01-30,6637,Không có tên,6422,1111,220000.0
2023-01-31,25965907,Thuế GTGT: Không có tên,1331,1111,35000.0
2023-01-31,25965907,Không có tên,6422,1111,350000.0
2023-01-31,15901,THU LAI VAY QUA HAN PDLD2227700350,6422,1111,1312552.0
2023-01-31,15893,THU LAI VAY QUA HAN PDLD2229200450,6422,1111,731151.0
2023-01-31,15894,THU LAI VAY QUA HAN PDLD2229000275,6422,1111,1465199.0
2023-01-31,15900,THU LAI VAY QUA HAN PDLD2228000535,6422,1111,442507.0
2023-01-31,15895,THU LAI VAY QUA HAN PDLD2228600465,6422,1111,893213.0
2023-01-31,15898,THU LAI VAY QUA HAN PDLD2228400092,6422,1111,764803.0
2023-01-31,15897,THU LAI VAY QUA HAN PDLD2228500024,6422,1111,1081170.0
2023-01-31,53,Giá vốn (80%): Bộ lưu điện  Santak - TG1000,632,1561,3476364.0
2023-01-31,15896,THU LAI VAY QUA HAN PDLD2228500483,6422,1111,764803.0
2023-01-31,8651,"Máy tính để bàn HP AIO 24-cb1011d,Core i5-1235U,8GB RAM,512GB SSD,Intel Graphics,23.8""FHD Touch,Wlan ac+BT,USB Keyboard & Mouse,Win11 Home 64,Starry White,1Y WTY_6K7G6PA",6422,1111,17000000.0
2023-01-31,15904,THU LAI VAY QUA HAN PDLD2227000299,6422,1111,540940.0
2023-01-31,106579,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,1111,359374.0
2023-01-31,15899,THU LAI VAY QUA HAN PDLD2228300453,6422,1111,3824012.0
2023-01-31,106579,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,1111,35937.0
2023-01-31,60191,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,1111,274000.0
2023-01-31,106580,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,1111,23451.0
2023-01-31,53,Bộ lưu điện  Santak - TG1000,131,511,4345455.0
2023-01-31,90977,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,1111,24964.0
2023-01-31,90977,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,1111,249636.0
2023-01-31,60191,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,1111,27400.0
2023-01-31,60146,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,1111,2000.0
2023-01-31,60146,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,1111,20000.0
2023-01-31,106580,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,1111,234510.0
2023-01-31,60093,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,1111,2455.0
2023-01-31,60092,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,1111,2540.0
2023-01-31,60092,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,1111,25400.0
2023-01-31,59893,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,1111,21364.0
2023-01-31,59893,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,1111,213636.0
2023-01-31,106678,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,1331,1111,37422.0
2023-01-31,106678,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,1111,374218.0
2023-01-31,60093,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 01 năm 2023,6422,1111,24545.0
2023-01-31,54,Giá vốn (80%): Hộp mực  in Izinet 12A,632,1561,509091.2
2023-01-31,15902,THU LAI VAY QUA HAN PDLD2227300451,6422,1111,455780.0
2023-01-31,54,Giá vốn (80%): Máy In Canon Laser LBP-2900,632,1561,3200000.0
2023-01-31,16320,THU LAI VAY LD2235000387,6422,1111,61698.0
2023-01-31,15892,THU LAI VAY QUA HAN PDLD2229700340,6422,1111,764803.0
2023-01-31,15906,THU LAI VAY QUA HAN PDLD2226400456,6422,1111,803696.0
2023-01-31,15907,THU LAI VAY QUA HAN PDLD2226300522,6422,1111,1444627.0
2023-01-31,54,Hộp mực  in Izinet 12A,131,511,636364.0
2023-01-31,15912,THU LAI VAY QUA HAN PDLD2301200655,6422,1111,399190.0
2023-01-31,15914,THU LAI VAY QUA HAN PDLD2235700402,6422,1111,1274671.0
2023-01-31,15918,THU LAI VAY QUA HAN PDLD2235600430,6422,1111,849780.0
2023-01-31,15920,THU LAI VAY QUA HAN PDLD2235300450,6422,1111,1228783.0
2023-01-31,15925,THU LAI VAY QUA HAN PDLD2235300287,6422,1111,1045230.0
2023-01-31,15927,THU LAI VAY QUA HAN PDLD2235000387,6422,1111,1216718.0
2023-01-31,746,TP CK CTY TH VIEN SON,6422,1111,80000.0
2023-01-31,746,Thuế GTGT: TP CK CTY TH VIEN SON,1331,1111,8000.0
2023-01-31,23,Hộp mực in iziNet 12A/303/FX9 Universal,6422,1111,2400000.0
2023-01-31,23,Hộp mực in EcoPlus 12A/303/FX9 Universal,6422,1111,880000.0
2023-01-31,15911,THU LAI VAY QUA HAN PDLD2301900242,6422,1111,325657.0
2023-01-31,15903,THU LAI VAY QUA HAN PDLD2227200389,6422,1111,504175.0
2023-01-31,15891,THU LAI VAY QUA HAN PDLD2229700440,6422,1111,764803.0
2023-01-31,54,Máy In Canon Laser LBP-2900,131,511,4000000.0
2023-01-31,55,"Giá vốn (80%): Ổ cứng SSD Western WDS500G2B0A,500GB,Sata3 2.5""",632,1561,1090908.8
2023-01-31,55,"Giá vốn (80%): Ổ cứng gắn trong 240GB SSD EXCERIA BICSFLASH2.5""SATA3 KIOXIA",632,1561,683636.8
2023-01-31,55,"Ổ cứng gắn trong 240GB SSD EXCERIA BICSFLASH2.5""SATA3 KIOXIA",131,511,854546.0
2023-01-31,56,Giá vốn (80%): MÁY TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo 50s Gen 3 i5- 12400(6*2.5)/8GD4/256GSSD/WL/BT/KB/M/W11/ĐEN( 11T0004UVN),632,1561,9229090.4
2023-01-31,56,MÁY TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo 50s Gen 3 i5- 12400(6*2.5)/8GD4/256GSSD/WL/BT/KB/M/W11/ĐEN( 11T0004UVN),131,511,11536363.0
2023-01-31,55,"Ổ cứng SSD Western WDS500G2B0A,500GB,Sata3 2.5""",131,511,1363636.0
2023-01-31,56,Giá vốn (80%): Loa SoundMax R-200,632,1561,218181.6
2023-01-31,56,Loa SoundMax R-200,131,511,272727.0
2023-01-31,56,Giá vốn (80%): MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5 INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN/(62A7KAR1WW),632,1561,1854545.6
2023-01-31,56,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5 INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN/(62A7KAR1WW),131,511,2318182.0
2023-01-31,56,Giá vốn (80%): Máy In Canon Laser LBP-2900,632,1561,2901818.4
2023-01-31,56,Máy In Canon Laser LBP-2900,131,511,3627273.0
2023-01-31,15905,THU LAI VAY QUA HAN PDLD2226900375,6422,1111,1155701.0
2023-02-01,396,Chuột Logitech M170,6422,1111,981816.0
2023-02-01,396,Thiết bị ghi hình Logitech C920E,6422,1111,1500000.0
2023-02-01,396,Bàn Phím Bluetooth Logitech K380 Xám Đậm,6422,1111,1072728.0
2023-02-01,396,Bàn Phím+Chuột Logitech MK240 đen,6422,1111,1545456.0
2023-02-01,396,Tay Game Logitech F710,6422,1111,1536364.0
2023-02-01,396,Chuột Logitech M350 đen,6422,1111,1909090.0
2023-02-01,165,Máy tính tiền DT-W9,6422,1111,8090909.0
2023-02-01,396,Tay Game Logitech F310,6422,1111,1977275.0
2023-02-01,396,Chuột Logitech M187 Đen,6422,1111,890908.0
2023-02-01,396,Thiết bị ghi hình Logitech C270 (Webcam),6422,1111,1886365.0
2023-02-01,396,Chuột Logitech M187 Xanh,6422,1111,668181.0
2023-02-01,396,Chuột Logitech M221 Xanh,6422,1111,627273.0
2023-02-01,396,Chuột Logitech M185 Đỏ,6422,1111,360000.0
2023-02-01,396,Chuột Logitech M185 Xám,6422,1111,360000.0
2023-02-01,396,Chuột Logitech M185 Xanh,6422,1111,360000.0
2023-02-01,214,Ghế xoay Midnight EGC205  - E-Dra,6422,1111,18836364.0
2023-02-01,396,Chuột Logitech M221 Xám,6422,1111,836364.0
2023-02-01,396,Chuột Logitech M221 Đỏ,6422,1111,627273.0
2023-02-01,396,Chuột logitech Pop Emoji tím (910_006515),6422,1111,468182.0
2023-02-01,396,Chuột Logitech Pop Emoji hồng (910-006516),6422,1111,468182.0
2023-02-01,396,Chuột Logitech Pop Emoji vàng (910-006514),6422,1111,468182.0
2023-02-01,58,Giá vốn (80%): Hộp mực in Ecoplus 12A,632,1561,94545.6
2023-02-01,396,Chuột Logitech M187 Đỏ,6422,1111,668181.0
2023-02-01,58,Hộp mực in Ecoplus 12A,131,511,118182.0
2023-02-01,60,Máy  in Brother HL-L2321D,131,511,2681818.0
2023-02-01,69,Hộp mực in,131,511,272727.0
2023-02-01,69,Giá vốn (80%): Hộp mực in,632,1561,218181.6
2023-02-01,68,Bộ máy vi tính,131,511,9072727.0
2023-02-01,68,Giá vốn (80%): Bộ máy vi tính,632,1561,7258181.6
2023-02-01,59,Ổ cứng Gigabyte GP-GSTFS31240GNTD 240GB,131,511,727273.0
2023-02-01,59,Giá vốn (80%): Ổ cứng Gigabyte GP-GSTFS31240GNTD 240GB,632,1561,581818.4
2023-02-01,57,"Giá vốn (80%): Ổ cứng gắn trong 240GB SSD EXCERIABICSFLASH2.5""SATA3 KIOXIA",632,1561,1483636.0
2023-02-01,60,Giá vốn (80%): Máy  in Brother HL-L2321D,632,1561,2145454.4
2023-02-01,61,USB hiệu Kingston 32GB 3.0DT100G3,131,511,863636.0
2023-02-01,61,Giá vốn (80%): USB hiệu Kingston 32GB 3.0DT100G3,632,1561,690908.8
2023-02-01,62,Hộp mực in Izinet 12A,131,511,418182.0
2023-02-01,57,"Ổ cứng gắn trong 240GB SSD EXCERIABICSFLASH2.5""SATA3 KIOXIA",131,511,1854545.0
2023-02-01,63,Máy  In Canon Laser LBP-2900,131,511,3627273.0
2023-02-01,63,Giá vốn (80%): Máy  In Canon Laser LBP-2900,632,1561,2901818.4
2023-02-01,64,"Màn hình LCD VIEWSONIC VX2476-SMHD/24""",131,511,3627273.0
2023-02-01,64,"Giá vốn (80%): Màn hình LCD VIEWSONIC VX2476-SMHD/24""",632,1561,2901818.4
2023-02-01,65,Bút trình chiếu hiệu Rapoo Wireless Prensenter Black XR200,131,511,536364.0
2023-02-01,65,Giá vốn (80%): Bút trình chiếu hiệu Rapoo Wireless Prensenter Black XR200,632,1561,429091.2
2023-02-01,66,Máy  In Canon Laser LBP-2900,131,511,3627273.0
2023-02-01,66,Giá vốn (80%): Máy  In Canon Laser LBP-2900,632,1561,2901818.4
2023-02-01,67,Mực xeroc S1810/S2011,131,511,1054546.0
2023-02-01,67,Giá vốn (80%): Mực xeroc S1810/S2011,632,1561,843636.8
2023-02-01,62,Giá vốn (80%): Hộp mực in Izinet 12A,632,1561,334545.6
2023-02-02,72,Giá vốn (80%): MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/4GD4/256GSSD/14.0FHD/WL/BT/2C38/NoOS/ ĐEN(82TS0067VN),632,1561,7563636.0
2023-02-02,73,Giá vốn (80%): MÁY IN LASER ĐƠN NĂNG CANON I-SENSYS LBP226 DW,632,1561,4509091.2
2023-02-02,816,THU PHI CK CTY VINH XUAN,6422,1111,23000.0
2023-02-02,816,Thuế GTGT: THU PHI CK CTY VINH XUAN,1331,1111,2300.0
2023-02-02,815,THU PHI CK CTY VIEN SON,6422,1111,40000.0
2023-02-02,17575,THU LAI VAY LD2235300287,6422,1111,86904.0
2023-02-02,70,Bảng mạch chính Asus EX - B365M - V,131,511,1218182.0
2023-02-02,70,Giá vốn (80%): Bảng mạch chính Asus EX - B365M - V,632,1561,974545.6
2023-02-02,70,Ổ cứng  Gigabyte GP-GSTFS31120GNTD 120GB,131,511,318182.0
2023-02-02,70,Giá vốn (80%): Ổ cứng  Gigabyte GP-GSTFS31120GNTD 120GB,632,1561,254545.6
2023-02-02,72,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i3-1215U/4GD4/256GSSD/14.0FHD/WL/BT/2C38/NoOS/ ĐEN(82TS0067VN),131,511,9454545.0
2023-02-02,815,Thuế GTGT: THU PHI CK CTY VIEN SON,1331,1111,4000.0
2023-02-02,71,Giá vốn (80%): Chuột máy tính Logitech M185,632,1561,181818.4
2023-02-02,73,MÁY IN LASER ĐƠN NĂNG CANON I-SENSYS LBP226 DW,131,511,5636364.0
2023-02-02,71,"Giá vốn (80%): Ổ cứng Seagate Expansion 1TB 2.5""",632,1561,1054545.6
2023-02-02,71,"Ổ cứng Seagate Expansion 1TB 2.5""",131,511,1318182.0
2023-02-02,71,Chuột máy tính Logitech M185,131,511,227273.0
2023-02-02,71,Giá vốn (80%): Bàn phím Logitech G213,632,1561,545454.4
2023-02-02,71,Bàn phím Logitech G213,131,511,681818.0
2023-02-02,2922,Máy in laser Brother HL-L2321D,6422,1111,103314545.0
2023-02-02,1403,"Camera quan sát CS-C1C 1080P, H.265 (E0-1E2WF)",6422,1111,1600000.0
2023-02-02,1403,Camera kỹ thuật số có chức năng ghi hiệu EZVIZ mã CS-C3TN (1080P COLOR) 2.8 MM- hỗ trợ thẻ nhớ trong,6422,1111,4320000.0
2023-02-02,1403,Camera quan sát kỹ thuật số có chức năng ghi hiệu EZVIZ mã CS-H8C - hỗ trợ thẻ nhớ trong,6422,1111,1663636.0
2023-02-02,2924,Máy in đa chức năng Brother MFC-L2701D,6422,1111,9741818.0
2023-02-02,2924,Mực in Brother TN-2385,6422,1111,8730000.0
2023-02-02,2924,Máy in laser Brother DCP-B7535DW,6422,1111,19825455.0
