shdon,loaihd,tthai,tgtcthue,tdlap,nbten,nmten
23,banra,1,18113636.00,2024-01-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY VĂN PHÒNG PHƯƠNG NAM
22,banra,1,1272727.00,2024-01-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN TCD ĐẠI NAM
21,banra,1,618182.00,2024-01-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,TRƯỜNG TRUNG HỌC CƠ SỞ TRẦN PHÚ
20,banra,1,1654545.00,2024-01-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐỨC DUNG
19,banra,1,1590909.00,2024-01-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI ĐẦU TƯ XÂY DỰNG NAM VIỆT
12490,muavao,1,19000.00,2024-01-25 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
45,muavao,1,4063636.00,2024-02-27 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
17,banra,1,281818.00,2024-01-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN CHANH LEO NAFOODS
16,banra,1,2172727.00,2024-01-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN CHIẾN THẮNG
15,banra,1,309091.00,2024-01-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH ĐẦU TƯ CÔNG NGHỆ ÂM THANH TRIỆU GIA
14,banra,1,2954545.00,2024-01-06 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI ĐẦU TƯ XÂY DỰNG NAM VIỆT
12,banra,1,454546.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN THIÊNG NGUYỄN GIA LAI
11,banra,1,381818.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH VĨNH HIỆP
10,banra,1,318182.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN TRƯỜNG PHỔ THÔNG NGUYỄN VĂN LINH GIA LAI
9,banra,1,1354545.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH ĐẠI TIẾN
8,banra,1,6136364.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,HỘ KINH DOANH PHAN VĂN MINH
7,banra,1,5454545.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN TRƯỜNG PHỔ THÔNG NGUYỄN VĂN LINH GIA LAI
6,banra,1,209091.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH CÔNG NGHỆ - THƯƠNG MẠI VÀ DỊCH VỤ PHÚC THỊNH SOLAR
5,banra,1,809091.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN CHATHAM CIS
4,banra,1,172727.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN XĂNG DẦU BẮC TÂY NGUYÊN
2202,muavao,1,8363636.00,2024-12-29 17:00:00,CÔNG TY TNHH XUẤT NHẬP KHẨU LÊ TRẦN GIA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
6488966,muavao,1,3129863.00,2024-01-30 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
190868,muavao,1,918180.00,2024-12-25 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
2,banra,1,536364.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN ĐẦU TƯ XÂY DỰNG ĐIỆN PHAN VŨ
1,banra,1,818182.00,2024-01-03 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MTV LÂM NGHIỆP KONG H'DE
15500,muavao,1,19000.00,2024-01-30 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6346,muavao,1,11000000.00,2024-01-30 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
4501,muavao,1,60000.00,2024-01-30 17:00:00,NGAN HANG TMCP PHAT TRIEN THANH PHO HO CHI MINH,CONG TY TNHH MOT THANH VIEN HUY VU
1456,muavao,1,20000.00,2024-01-30 17:00:00,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
14980,muavao,1,19000.00,2024-01-29 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
14979,muavao,1,19000.00,2024-01-29 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
342,muavao,1,4077273.00,2024-01-29 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
82,muavao,1,106363636.00,2024-01-29 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
14016,muavao,1,125000.00,2024-01-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
7157,muavao,1,1188000.00,2024-01-28 17:00:00,Công ty Cổ phần Mắt Bão,Công ty TNHH Một Thành Viên Huy Vũ
5795,muavao,1,5090909.00,2024-01-28 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Công ty TNHH  Một Thành Viên Huy Vũ
32093,muavao,1,454545.00,2024-01-25 17:00:00,CÔNG TY TNHH MTV XĂNG DẦU BẮC TÂY NGUYÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
12517,muavao,1,23000.00,2024-01-25 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
98401,muavao,1,116100000.00,2024-02-26 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
3399,muavao,1,5508182.00,2024-12-23 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT XUẤT NHẬP KHẨU MỰC IN VIỆT NHẬT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
7208,muavao,1,4227273.00,2024-12-18 17:00:00,CÔNG TY TNHH THẢO NHIÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
171,muavao,1,6800182.00,2024-01-25 17:00:00,CÔNG TY TNHH THƯƠNG MẠI KỸ THUẬT DIỆP KHÁNH,Công ty TNHH MTV Huy Vũ
43097,muavao,1,37040000.00,2024-01-24 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
11992,muavao,1,19000.00,2024-01-24 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
5309,muavao,1,55690909.00,2024-01-24 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5296,muavao,1,2363636.00,2024-01-24 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5132,muavao,1,65318036.00,2024-01-24 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
649,muavao,1,8610000.00,2024-01-24 17:00:00,CÔNG TY TNHH PHÂN PHỐI PHƯƠNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
585,muavao,1,15000.00,2024-01-24 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
264,muavao,1,3236364.00,2024-01-24 17:00:00,CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI Á MỸ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
616,muavao,1,18073636.00,2024-01-23 17:00:00,CÔNG TY TNHH PHÂN PHỐI PHƯƠNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
255,muavao,1,21632728.00,2024-01-23 17:00:00,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Công Ty TNHH Một Thành Viên Huy Vũ
143,muavao,1,5554545.00,2024-01-23 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ALOHA VINA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
57,muavao,1,462037.00,2024-01-23 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
887,muavao,1,1600000.00,2024-01-22 17:00:00,Công Ty TNHH Công Nghệ Thông Tin An Phát,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5941,muavao,1,5854546.00,2024-12-17 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
9886,muavao,1,19000.00,2024-01-21 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
558,muavao,1,9909091.00,2024-01-19 17:00:00,CÔNG TY CỔ PHẦN THIẾT BỊ VĂN PHÒNG NGUYỄN ĐỨC,CÔNG TY TNHH MTV HUY VŨ
7,muavao,1,2400000.00,2024-01-19 17:00:00,CÔNG TY TNHH FINTECS,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
35087,muavao,1,18601818.00,2024-01-18 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
9176,muavao,1,19000.00,2024-01-18 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
3073,muavao,1,4800000.00,2024-01-18 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
3069,muavao,1,4363636.00,2024-01-18 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
620,muavao,1,9545455.00,2024-01-18 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
424,muavao,1,6054546.00,2024-01-18 17:00:00,Công ty TNHH Tin Học Kim Thiên Bảo,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
21307,muavao,1,454545.00,2024-01-17 17:00:00,CÔNG TY TNHH MTV XĂNG DẦU BẮC TÂY NGUYÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
67,muavao,1,9693300.00,2024-01-17 17:00:00,CÔNG TY TNHH THƯƠNG MẠI VÀ PHÁT TRIỂN CÔNG NGHỆ ĐỨC PHÁP,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2842,muavao,1,4545455.00,2024-01-16 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2839,muavao,1,27000000.00,2024-01-16 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
555,muavao,1,6500000.00,2024-01-16 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
116356,muavao,1,9818182.00,2024-12-12 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Công ty TNHH  Một Thành Viên Huy Vũ
68185595,muavao,1,639328.00,2024-12-09 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
176,muavao,1,8409091.00,2024-01-16 17:00:00,CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI Á MỸ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
6889,muavao,1,19000.00,2024-01-15 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
84,muavao,1,7181817.00,2024-01-15 17:00:00,CÔNG TY CỔ PHẦN RIOTECH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
22293,muavao,1,37363638.00,2024-01-14 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
6287,muavao,1,20000.00,2024-01-14 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
326,muavao,1,2779091.00,2024-01-14 17:00:00,CÔNG TY TNHH PHÂN PHỐI PHƯƠNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
318,muavao,1,50000.00,2024-01-14 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
203,muavao,1,11860000.00,2024-01-14 17:00:00,CÔNG TY TNHH ĐẦU TƯ CÔNG NGHỆ ÂM THANH TRIỆU GIA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2927342,muavao,1,54545.00,2024-01-12 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
5865,muavao,1,19000.00,2024-01-11 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
5864,muavao,1,19000.00,2024-01-11 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
5623,muavao,1,19000.00,2024-01-11 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1670,muavao,1,1954545.00,2024-01-10 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1662,muavao,1,4990000.00,2024-01-10 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1661,muavao,1,13954545.00,2024-01-10 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
371,muavao,1,4127273.00,2024-01-10 17:00:00,Công Ty TNHH Công Nghệ Thông Tin An Phát,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2020,muavao,1,16545454.00,2024-12-09 17:00:00,CÔNG TY TNHH XUẤT NHẬP KHẨU LÊ TRẦN GIA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
26,muavao,1,13500000.00,2024-01-10 17:00:00,CÔNG TY CỔ PHẦN ĐẦU TƯ & THƯƠNG MẠI ĐẠI PHÁT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1693930,muavao,1,18021918.00,2024-01-09 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
1693898,muavao,1,14773699.00,2024-01-09 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
8989,muavao,1,14116360.00,2024-01-09 17:00:00,Chi nhánh Công ty TNHH phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
6263,muavao,1,5018182.00,2024-01-09 17:00:00,Chi nhánh Công ty TNHH phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
4436,muavao,1,0.00,2024-01-09 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
4427,muavao,1,31011819.00,2024-01-09 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
3857,muavao,1,20000.00,2024-01-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
3856,muavao,1,20000.00,2024-01-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
348,muavao,1,5018184.00,2024-01-09 17:00:00,Công Ty TNHH Công Nghệ Thông Tin An Phát,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
8,muavao,1,19500000.00,2024-01-09 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
9851,muavao,1,37040000.00,2024-01-08 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,CÔNG TY TNHH MTV HUY VŨ
3847,muavao,1,15708182.00,2024-01-08 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
2399,muavao,1,19000.00,2024-01-08 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
242,muavao,1,3490909.00,2024-01-08 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TIN HỌC ANH PHƯƠNG A.P.C.O.M,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
170,muavao,1,15854546.00,2024-01-08 17:00:00,CÔNG TY TNHH PHÂN PHỐI PHƯƠNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1342,muavao,1,23054545.00,2024-12-04 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
6,muavao,1,3287037.00,2024-01-07 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
5,muavao,1,4099093.00,2024-01-07 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
3,muavao,6,7326366.00,2024-01-07 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
1244,muavao,1,23000.00,2024-01-04 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1111,muavao,1,234545.00,2024-01-04 17:00:00,CÔNG TY DỊCH VỤ MOBIFONE KHU VỰC 7 - CHI NHÁNH TỔNG CÔNG TY VIỄN THÔNG MOBIFONE,Công ty TNHH MTV Huy Vũ
87,muavao,1,4454545.00,2024-01-04 17:00:00,CÔNG TY CỔ PHẦN THIẾT BỊ VĂN PHÒNG NGUYỄN ĐỨC,CÔNG TY TNHH MTV HUY VŨ
52,muavao,1,181818.00,2024-01-04 17:00:00,CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI Á MỸ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
51,muavao,1,509091.00,2024-01-04 17:00:00,CÔNG TY TNHH VIỄN THÔNG HOÀN PHÁT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
6,muavao,1,24545455.00,2024-01-04 17:00:00,CÔNG TY TNHH THIẾT BỊ VĂN PHÒNG THÁI VIỆT ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2,muavao,1,5545455.00,2024-01-04 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
1076,muavao,1,19000.00,2024-01-03 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
89,muavao,1,4009080.00,2024-01-03 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ QUỐC VIỆT,Công Ty TNHH Một Thành Viên Huy Vũ
39,muavao,1,6709091.00,2024-01-03 17:00:00,CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI Á MỸ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
29,muavao,1,12264273.00,2024-01-03 17:00:00,CÔNG TY BẢO HIỂM BƯU ĐIỆN GIA LAI,Công Ty TNHH MTV Huy Vũ
119,banra,1,2781818.00,2024-01-30 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỆNH VIỆN Y DƯỢC CỔ TRUYỀN & PHCN  GIA LAI
116,banra,1,15218182.00,2024-01-30 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH VẬT TƯ KHOA HỌC KỸ THUẬT ĐÔNG DƯƠNG
114,banra,1,1409091.00,2024-01-30 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN 732
97,banra,1,363636.00,2024-01-26 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,UỶ BAN NHÂN DÂN XÃ GÀO
81,banra,1,1500000.00,2024-01-23 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN ĐIỆN GIA LAI
2515215,muavao,1,350000.00,2024-01-01 17:00:00,Tập đoàn Công nghiệp - Viễn thông Quân đội,Công Ty Tnhh Huy Vũ
380408,muavao,1,3910685.00,2024-01-01 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
7,muavao,1,25000000.00,2024-01-01 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN HUETRONICS (TỈNH THỪA THIÊN HUẾ),CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
3,muavao,1,11454545.00,2024-01-01 17:00:00,CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI Á MỸ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
66,banra,1,1136364.00,2024-01-15 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TRUYỀN TẢI ĐIỆN 3
63,banra,1,2546296.00,2024-01-14 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH NÔNG NGHIỆP HOÀNG MINH
51,banra,1,8172727.00,2024-01-11 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN GIÁO DỤC ĐỨC BẢN
46,banra,1,409091.00,2024-01-11 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CHI NHÁNH CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐỨC DUNG - BIỂN HỒ
34,banra,1,13536364.00,2024-01-10 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH TOYOTA GIA LAI
25,banra,1,6909091.00,2024-01-08 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CHI NHÁNH CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐỨC DUNG - ĐẮKĐOA
18,banra,1,2136364.00,2024-01-07 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MỘT THÀNH VIÊN THANH NGÂN GIA LAI
13,banra,1,3379630.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CHI NHÁNH CÔNG TY TNHH MỘT THÀNH VIÊN BCA - THĂNG LONG - XÍ NGHIỆP KINH DOANH XĂNG DẦU
3,banra,1,818182.00,2024-01-05 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH MTV LÂM NGHIỆP KONG H'DE
184,banra,1,4927273.00,2024-02-28 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ĐỒN BIÊN PHÒNG IA CHIA
183,banra,1,8527273.00,2024-02-28 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ĐỒN BIÊN PHÒNG IA CHIA
182,banra,1,16181818.00,2024-02-28 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT
181,banra,1,21360000.00,2024-02-28 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY PHÁT TRIỂN THỦY ĐIỆN SÊ SAN - CHI NHÁNH TẬP ĐOÀN ĐIỆN LỰC VIỆT NAM
180,banra,1,1363636.00,2024-02-27 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY BẢO MINH GIA LAI
179,banra,1,2781818.00,2024-02-27 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Tiểu Đoàn Bộ Binh 50
178,banra,1,10890909.00,2024-02-27 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CÔNG TY CỔ PHẦN DỊCH VỤ PLEIKU TOURIST
