shdon,loaihd,month,nbten,ten,dvtinh,sluong,thtien,tthue
178,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP226DW,Cái,1.0000,6454545.00,0.00
177,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn hình vi tính Asus VP247HAE,Cái,1.0000,3636364.00,0.00
177,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,1.0000,3536363.00,0.00
176,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng GT Western Digital 1TB-3.5""",Cái,1.0000,681818.00,0.00
175,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Dell Multimedia KB216,Cái,1.0000,181818.00,0.00
174,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ lưu điện Santak - mã hàng C1K-LCD,Cái,1.0000,6900000.00,0.00
174,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Chuyển đổi quang điện 2 sợi quang , BT-950 GS-20 (10/100/1000M)",Cái,2.0000,1054546.00,0.00
174,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính  Logitech B100,Cái,2.0000,163636.00,0.00
173,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng lưu trữ dữ liệu ST4000VX000,4T,5900RPM,3.5'',SATA,SEAGATE",Cái,1.0000,2136364.00,0.00
172,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị đầu cuối 2.4GHz TP-Link,M7000",Cái,2.0000,1454544.00,0.00
172,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model Y500T,Cái,2.0000,400000.00,0.00
172,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Dell Multimedia KB216,Cái,3.0000,436365.00,0.00
172,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Loa SoundMax A710/2.1,Bộ,2.0000,727273.00,0.00
171,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ đĩa SDRW - 08D2S - U lite hiệu Asus,Cái,2.0000,1618182.00,0.00
170,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực Laser TN-2385,Hộp,1.0000,772727.00,0.00
169,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN/(62A7KAR1WW),Cái,1.0000,2318182.00,0.00
169,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Dell MS116,Cái,1.0000,81818.00,0.00
169,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím  Dell Multimedia KB216,Cái,1.0000,154545.00,0.00
168,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phần mềm  Kaspersky KL1941MCCFS,Cái,1.0000,900000.00,0.00
167,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bảng mạch chính ASUS TUF  B660M-E D4,Cái,1.0000,2909091.00,0.00
167,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong DDR4 16GB/3200 KINGSTON,Cái,2.0000,2072728.00,0.00
167,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng hiệu Western WD 1TB,Cái,2.0000,1600000.00,0.00
167,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn máy tính Corsair CV450,Cái,1.0000,700000.00,0.00
167,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in laser Brother HL-L2321D,Cái,2.0000,5072726.00,0.00
167,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN/(62A7KAR1WW),Cái,2.0000,4636364.00,0.00
166,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Rapoo NK2500,Cái,2.0000,200000.00,0.00
166,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính Rapoo M20,Cái,3.0000,327273.00,0.00
166,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Loa SoundMax A120/2.0,Bộ,1.0000,154545.00,0.00
165,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính Rapoo M20,Cái,4.0000,436364.00,0.00
165,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Rapoo NK2500,Cái,4.0000,400000.00,0.00
165,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn  Jetek Model Y500T,Cái,2.0000,436364.00,0.00
164,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực  in Ecoplus 12A,Hộp,2.0000,236364.00,0.00
163,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực  in Izinet 12A,Hộp,1.0000,309091.00,0.00
162,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in 308 Number One,Hộp,1.0000,400000.00,0.00
162,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực Laser đen Premium,Chai,8.0000,290909.00,0.00
161,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng GT Western Digital 2TB,Cái,1.0000,1090909.00,0.00
161,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong  Kingmax 8GB DDR4-2400,Cái,1.0000,545455.00,0.00
161,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Vỏ thùng máy tính  Jetek A30,Cái,1.0000,236364.00,0.00
161,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bảng mạch chính Asus Prime H510MF,Cái,1.0000,1363636.00,0.00
161,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model Y500T,Cái,1.0000,218181.00,0.00
160,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phần mềm Kaspersky KL1867MUAFS,Cái,1.0000,300000.00,0.00
159,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỘ CPU I3.10105,Bộ,2.0000,15800000.00,0.00
158,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo 50s Gen 3 i5- 12400(6*2.5)/4GD4/256GSSD/WL/BT/KB/M/NoOS/ĐE N(11T000AXVA),Cái,5.0000,47272727.00,0.00
158,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY VI TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo 50t Gen 3 i3- 12100(4*3.3)/4GD4/256GSSD/WL/BT/KB/M/nOS/ĐEN( 11SC001LVA),Cái,15.0000,105000000.00,0.00
157,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng hiệu  Western  4TB,Cái,1.0000,2000000.00,0.00
157,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím + chuột Logitech MK235,Bộ,1.0000,409091.00,0.00
157,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị thu phát vô tuyến  TP-Link,TL- WN822N",Cái,2.0000,445455.00,0.00
157,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong Kingmax 8GB DDR4-2666,Cái,1.0000,545454.00,0.00
156,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ lưu điện Santak - Mã hàng TG500,Bộ,2.0000,2109091.00,0.00
155,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực T5018,Hộp,1.0000,1090909.00,0.00
154,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng GN WD Elements 2.5"" 4TB",Cái,1.0000,3227273.00,0.00
153,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng di động Seagate One touch 1TB 2.5""",Cái,1.0000,1318182.00,0.00
152,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,6FW06A: Máy quét ảnh hoặc tài liệu HP ScanJet Pro 2000 s2- Sheet-feed Scanner,Cái,1.0000,7081818.00,0.00
151,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Brother HL-L2321D,Cái,1.0000,2454545.00,0.00
150,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính Pentium G6405,Bộ,40.0000,278545454.00,0.00
149,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực in Izinet 12A,Hộp,2.0000,636364.00,0.00
148,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng gắn trong 240GB SSDEXCERIABICSFLASH2.5""SATA3 KIOXIA",Cái,1.0000,818182.00,0.00
148,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím  NK2500,Cái,1.0000,118182.00,0.00
148,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong  Kingmax 4GB DDR4-2666,Cái,1.0000,500000.00,0.00
147,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực laser đen Premium,Chai,20.0000,1818182.00,0.00
147,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực nạp đổ XP12-140,Lọ,33.0000,3600000.00,0.00
146,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực in Eco Plus 12A,Hộp,1.0000,118182.00,0.00
145,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực in Izinet 12A,Hộp,2.0000,572727.00,0.00
144,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn Hình Vi Tính Dell-LCD-E2216HV,Cái,1.0000,3081818.00,0.00
143,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực in Izinet 12A,Hộp,3.0000,872727.00,0.00
142,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MỰC LASER TN-2385 Brother,Hộp,1.0000,500000.00,0.00
141,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy  in Brother DCP - B7535DW,Cái,1.0000,5072727.00,0.00
140,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phần mềm  Kaspersky KL1941MCCFS,Cái,1.0000,900000.00,0.00
139,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng gắn trong 240GB SSDEXCERIABICSFLASH2.5""SATA3 KIOXIA",Cái,2.0000,1500000.00,0.00
138,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn hình  LCD VIEWSONIC VA1903A,Cái,1.0000,1727273.00,0.00
137,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy  in Brother HL-L2321D,Cái,1.0000,2454546.00,0.00
137,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thiết bị thu phát vô tuyến TP LINK  ARCHER AX23- AX1800Mbps,Cái,1.0000,1081818.00,0.00
136,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Cạc mạng  PCI Gigabit TP-Link TG 3468,Cái,1.0000,209091.00,0.00
136,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Điện thoại có dây  Panasonic KXTS500,Cái,2.0000,618182.00,0.00
136,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng gắn trong 240GB SSD EXCERIABICSFLASH2.5""SATA3 KIOXIA",Cái,3.0000,1881818.00,0.00
136,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ram 4GB Kingston,Cái,2.0000,1000000.00,0.00
135,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,CPU MÁY TÍNH,Bộ,1.0000,7900000.00,0.00
135,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng di động Seagate Expansion 1TB 2.5""",Cái,1.0000,1190909.00,0.00
134,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thiết bị định tuyến TP-Link 2.4GHz/5GHz Archer C20,Cái,1.0000,427272.00,0.00
134,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị thu phát vô tuyến TP-Link,TL-WN823N",Cái,3.0000,627273.00,0.00
133,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ Cứng SSD 120gb Kingston,Cái,7.0000,3818182.00,0.00
132,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính,Bộ,1.0000,9090909.00,0.00
131,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,1.0000,3627273.00,0.00
130,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e-20 (62AEKAR2WW),Cái,1.0000,2718182.00,0.00
130,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính,Bộ,1.0000,8354545.00,0.00
129,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ máy tính xách tay Kingmax 4GB DDR4-2400,Cái,1.0000,509091.00,0.00
129,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH 2.5'' SATA3 Kioxia,Cái,1.0000,1318182.00,0.00
128,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nguồn cấp điện liên tục Cyber Power BU600E,Cái,1.0000,1045455.00,0.00
127,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i5- 1235U/8GD4/256GSSD/14.0FHD/WL/BT/2C38/NoOS/Đ EN(82TS0062VN),Cái,1.0000,12263636.00,0.00
127,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN(62A7KAR1WW),Cái,1.0000,1990909.00,0.00
127,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e-20 (62AEKAR2WW),Cái,1.0000,2409091.00,0.00
126,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn  Jetek mini A200m,Cái,4.0000,1200000.00,0.00
125,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn hình vi tính LCD  ASUS PRO ART PA247CV  23.8inch,Cái,1.0000,5954545.00,0.00
125,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech M331,Cái,1.0000,227273.00,0.00
124,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị chuyển mạch TP-Link,LS108G",Cái,1.0000,500000.00,0.00
124,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Đầu bấm dây cáp mạng  Ensoho EN-RJ45C5 RJ-45 cat5e,Hộp,1.0000,76364.00,0.00
123,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Dell Multimedia KB216,Cái,1.0000,172727.00,0.00
123,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech B100,Cái,1.0000,90909.00,0.00
122,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Dây máy in USB 2.0 dài 5M Ugreen,Chiếc,1.0000,227273.00,0.00
121,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong Kingmax 8GB DDR4-3200,Cái,1.0000,481818.00,0.00
121,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng  GT Western Digital 2TB - 3.5""",Cái,1.0000,1018182.00,0.00
121,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực Laser TN-2385 Brother,Hộp,2.0000,872727.00,0.00
120,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ lưu điện Santak - TG1000,Bộ,1.0000,2700000.00,0.00
119,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím máy tinh Rapoo NK2500,Cái,2.0000,272727.00,0.00
118,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  in 337 Number One,Hộp,2.0000,800000.00,0.00
117,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính  Rapoo M20,Cái,1.0000,109091.00,0.00
117,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay Lenovo ThinkBook 14 G4 IAP -I3-1215U(1.2G)-8GB RAM-256GB SSD-WF +BL,Fingerprint-14""FHD- DOS - 2Yr; P/N 21DH00B0VN",Chiếc,1.0000,13427273.00,0.00
116,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng Kingmax SSD Sata III 120GB SMV32,Cái,1.0000,381818.00,0.00
116,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bảng mạch chính Asus Prime H510MF,Cái,1.0000,1354546.00,0.00
115,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím + chuột Logitech MK240,Bộ,1.0000,336364.00,0.00
114,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực Laser TN-2385 Brother,Hộp,1.0000,390909.00,0.00
114,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng di động Seagate Expansion 1TB 2.5""",Cái,1.0000,1136364.00,0.00
114,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Tai nghe Logitech H370,Cái,1.0000,400000.00,0.00
114,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính  Logitech M331,Cái,1.0000,254545.00,0.00
113,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Brother HL-L2321D,Cái,1.0000,2681818.00,0.00
112,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Dell WM 126,CÁi,1.0000,181818.00,0.00
111,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng di động 16GB KIOXIA U202,Cái,4.0000,327273.00,0.00
110,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Brother HL-L2321D,Cái,1.0000,2681818.00,0.00
109,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng di động USB U366 64GB KIOXIA,Cái,1.0000,200000.00,0.00
108,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy  In Canon Laser LBP-2900,Cái,1.0000,3818182.00,0.00
107,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,2.0000,7072727.00,0.00
107,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in 30A NUmber One,Hộp,2.0000,727273.00,0.00
106,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực  in Ecoplus 12A,Hộp,1.0000,136364.00,0.00
105,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model Y500T,Cái,2.0000,454546.00,0.00
105,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Vỏ thùng máy tính JETEK Squid Game R3 WHITE,Cái,1.0000,709091.00,0.00
104,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình LCD VIEWSONIC VX2476 - SMHD/24""",Cái,1.0000,3872727.00,0.00
103,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo 50s Gen 3 i5- 12400(6*2.5)/4GD4/256GSSD/WL/BT/KB/M/NoOS/ĐEN(11T000AXVA),Bộ,1.0000,10536364.00,0.00
103,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN(62A7KAR1WW),Cái,1.0000,2318182.00,0.00
103,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,1.0000,3627272.00,0.00
102,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng di động Seagate Expansion 2TB 2.5""",Cái,1.0000,2000000.00,0.00
102,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech M557,Cái,1.0000,436364.00,0.00
102,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Rapoo V500SE,Cái,1.0000,636363.00,0.00
101,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính có dây Rapoo N100,Cái,10.0000,454545.00,0.00
101,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím  Keyboard NK2500,Cái,20.0000,2272727.00,0.00
101,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Rapoo V500SE,Cái,1.0000,563636.00,0.00
101,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Loa SoundMax A130/2.0,Bộ,3.0000,436364.00,0.00
100,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH XÁCH TAY (NB) HP Pavilion  X360 14- ek0132TU i7- 1255U/16GD4/512GSSD/14.0FHDT/PEN/FP/WLax/BT5. 2/3C43/W11SL/VÀNG(7C0W4PA),Cái,1.0000,23809091.00,0.00
99,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính để bàn Dell OptiPlex 3000 Small Form Factor Intel® Core i5-12500 (6 Cores/18MB/12T/3.0GHzto 4.6GHz/65W), 8GB 3200MHz DDR4, 256GB SSD, Intel UHD Graphics , No DVD_RW, Ubuntu,",Bộ,1.0000,13254546.00,0.00
99,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình vi tính Dell  LCD E2216Hv 21.5"" WHD",Cái,1.0000,2690909.00,0.00
98,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính để bàn HP AIO 24- cb1011d,Core i5-1235U,8GB RAM,512GB SSD,Intel Graphics,23.8""FHD Touch,Wlan ac+BT,USB Keyboard & Mouse,Win11 Home 64,Starry White,1Y WTY_6K7G6PA",Chiếc,1.0000,18145455.00,0.00
97,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy  in Brother HL-L2321D,Cái,1.0000,2954545.00,0.00
96,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model J500,Cái,1.0000,690909.00,0.00
96,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng gắn trong 240GB SSD EXCERIA BICSFLASH2.5""SATA3 KIOXIA",Cái,1.0000,627273.00,0.00
96,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ram 4GB Kingston,Cái,1.0000,500000.00,0.00
95,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in laser Brother HL-L2366DW,Cái,1.0000,3590909.00,0.00
94,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay MSI GF63 Thin 11UD473VN/ i5-11400H/512GB SSD/8GB/RTX3050 Ti Max-Q 4GB/15.6""FHD/60Hz/WIN 11/màu đen",Cái,1.0000,17700000.00,0.00
94,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính Rapoo M20,Cái,1.0000,109091.00,0.00
93,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in HP Laser Pro M706N,Cái,1.0000,18000000.00,0.00
92,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng Kingmax PQ3480 128GB(ZeusM2PCIe-Gen3x4),Cái,3.0000,1527273.00,0.00
92,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bảng mạch chính Asus Prime H510MK,Cái,2.0000,2836364.00,0.00
92,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong  Kingmax 4GB DDR4-2666,Cái,2.0000,727273.00,0.00
92,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ vi xử lý  Intel Pentium G6405,Cái,1.0000,1272727.00,0.00
91,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy in Brother HL-L2321D,Cái,1.0000,2681818.00,0.00
90,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím + chuột Logitech MK240,Bộ,1.0000,436364.00,0.00
89,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng Kingmax SSD M2 Sata III 256GB SA3080,Cái,1.0000,1227273.00,0.00
88,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng GT Western Digital 1TB - 3.5""",Cái,1.0000,1136364.00,0.00
88,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị thu phát vô tuyến TP-Link 150M,TL - WN722N",Cái,1.0000,136363.00,0.00
87,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy  in Brother DCP-B7535DW,Cái,1.0000,5072727.00,0.00
86,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy chấm công bằng dấu vân tay RJ3030,Cái,1.0000,2536363.00,0.00
86,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị chuyển mạch TP-Link,TL-SF1005D",Cái,1.0000,227273.00,0.00
